date_time,town,title,price,beds,sqft,url
2022-07-11 18:15, (maryland),Distinctive grey pine bathroom vanity with under-mounted sink,2222,1,663.0,https://washingtondc.craigslist.org/mld/apa/d/silver-spring-distinctive-grey-pine/7507616368.html
2022-07-11 18:12, (district of columbia),Historic Rowhouse 2 bed 2.5 bath,4200,2,2114.0,https://washingtondc.craigslist.org/doc/apa/d/washington-historic-rowhouse-bed-25-bath/7505601470.html
2022-07-11 18:10," (Falls Church, VA)","Wall-to-wall carpet, Ample parking, Plenty of closet space",1835,1,801.0,https://washingtondc.craigslist.org/nva/apa/d/falls-church-wall-to-wall-carpet-ample/7506864643.html
2022-07-11 18:10," (3200 16th Street Northwest, Washington, DC)","Rooftop Terrace, Intercom system, Public Transportation",3079,2,1225.0,https://washingtondc.craigslist.org/doc/apa/d/washington-rooftop-terrace-intercom/7501814609.html
2022-07-11 18:09," (1265 Elden Street, Herndon, VA)","3/BD, Resident Activities, Outdoor Lounge Area",2725,3,1035.0,https://washingtondc.craigslist.org/nva/apa/d/herndon-bd-resident-activities-outdoor/7507613945.html
2022-07-11 18:09, (northern virginia),"2BD 2BA, Access to Neighborhood Pool, Flexible Lease Terms",2821,2,1012.0,https://washingtondc.craigslist.org/nva/apa/d/springfield-2bd-2ba-access-to/7507613871.html
2022-07-11 18:07, (northern virginia),"Moving services with Move Matcher, Walk-in closet, Premium cabinetry*",2331,1,847.0,https://washingtondc.craigslist.org/nva/apa/d/alexandria-moving-services-with-move/7507611459.html
2022-07-11 18:06," (3345 18th Street NW, Washington DC 20010)",Mt Pleasant beautiful duplex carriage house with private garden,2850,1,1000.0,https://washingtondc.craigslist.org/doc/apa/d/washington-mt-pleasant-beautiful-duplex/7499903921.html
2022-07-11 18:06," (1301 15th Street Northwest, Washington, DC)","Double-Paned Windows, Designer Lighting Package, Separate Dining Area",1536,,420.0,https://washingtondc.craigslist.org/doc/apa/d/washington-double-paned-windows/7502201262.html
2022-07-11 18:06, (Greenbelt),"Amazing 1 bed, 1 bath at Lerner University Square! Washer/dryer included!",1776,1,892.0,https://washingtondc.craigslist.org/mld/apa/d/greenbelt-amazing-bed-bath-at-lerner/7507612731.html
2022-07-11 18:05," (1662 Hobart Street NW, Washington DC)",Mt-Pleasant - Beautiful Spacious 2 bed Garden Apt. in Victorian Thouse,2652,2,900.0,https://washingtondc.craigslist.org/doc/apa/d/washington-mt-pleasant-beautiful/7504890003.html
2022-07-11 18:04," (Potomac Falls, Leesburg)",Conveniently located 1 bed / 1 bath! 860 Sq Ft. Close to Shopping!,1976,1,860.0,https://washingtondc.craigslist.org/nva/apa/d/sterling-conveniently-located-bed-bath/7507611803.html
2022-07-11 18:03, (Silver Spring),"Sweet, Suite Garden Retreat, Washington, D.C.",1250,1,650.0,https://washingtondc.craigslist.org/doc/apa/d/silver-spring-sweet-suite-garden/7502443638.html
2022-07-11 18:03, (northern virginia),"Wood Plank Inspired Flooring, Walnut Cabinets, Bark Park",2090,2,858.0,https://washingtondc.craigslist.org/nva/apa/d/fairfax-wood-plank-inspired-flooring/7507611515.html
2022-07-11 18:03, (district of columbia),"Floor-to-ceiling windows, Elevated courtyard, Window coverings",2467,1,800.0,https://washingtondc.craigslist.org/doc/apa/d/washington-floor-to-ceiling-windows/7507611372.html
2022-07-11 18:03, (Navy Yard),Gracious 1069 Sq. Ft. apartment in Washington,4094,2,1069.0,https://washingtondc.craigslist.org/doc/apa/d/washington-gracious-1069-sq-ft/7507611317.html
