date_time,town,title,price,beds,sqft,url
2022-07-12 13:57, (Lincoln Park),Comfortable Efficiency Apartment Available Now,985,,,https://chicago.craigslist.org/chc/apa/d/chicago-comfortable-efficiency/7507945178.html
2022-07-12 13:57, (Logan Square),"PRIME LOGAN STRIP: 2 Bedroom 1 bath, Central air, dishwasher, hardwood",2200,2,,https://chicago.craigslist.org/chc/apa/d/chicago-prime-logan-strip-bedroom-bath/7507945021.html
2022-07-12 13:57, (Lincoln Park),"Comfortable Studio Available Now, Complimentary Internet",945,,,https://chicago.craigslist.org/chc/apa/d/chicago-comfortable-studio-available/7507944864.html
2022-07-12 13:56, (Lincoln Park),Affordable Studio Available NOW,945,,,https://chicago.craigslist.org/chc/apa/d/chicago-affordable-studio-available-now/7507944601.html
2022-07-12 13:56," (Sheridan Square, Evanston)","Evanston Lake front, Sheridan Square, heat included",2150,2,,https://chicago.craigslist.org/nch/apa/d/evanston-evanston-lake-front-sheridan/7507944402.html
2022-07-12 13:55, (Lakeview East),"Affording Efficiency Apartment Available Now, Central Air",1125,,,https://chicago.craigslist.org/chc/apa/d/chicago-affording-efficiency-apartment/7507944259.html
2022-07-12 13:55, (West Ridge),"Luxury 3 bed 3.5 bath townhouse, attached 2-car garage",3200,3,2300.0,https://chicago.craigslist.org/chc/apa/d/chicago-luxury-bed-35-bath-townhouse/7507944115.html
2022-07-12 13:55, (Lincoln Park),Comfortable Efficiency Apartment Available with Move in Specials,925,,,https://chicago.craigslist.org/chc/apa/d/chicago-comfortable-efficiency/7507944009.html
2022-07-12 13:54, (Lincoln Park),Spacious Studio Apartment Available Now,1195,,,https://chicago.craigslist.org/chc/apa/d/chicago-spacious-studio-apartment/7507943798.html
2022-07-12 13:53, (Lincoln Park),"Large Lincoln Park Studio, Great Natural Light",1365,,,https://chicago.craigslist.org/chc/apa/d/chicago-large-lincoln-park-studio-great/7507943280.html
2022-07-12 13:53, (Lincoln Park),Affordable Studio with Move in Specials.,955,,,https://chicago.craigslist.org/chc/apa/d/chicago-affordable-studio-with-move-in/7507943055.html
2022-07-12 13:48, (Wicker Park),1238 N. Noble Unit 1,4495,5,,https://chicago.craigslist.org/chc/apa/d/chicago-1238-noble-unit/7507940840.html
2022-07-12 13:44, (Lakeview),3406 N Sheffield. Ave Unit 2,4595,5,,https://chicago.craigslist.org/chc/apa/d/chicago-3406-sheffield-ave-unit/7507938986.html
2022-07-12 13:38, (CITY OF CHICAGO),AMAZING 2 BEDROOM 2 BATHROOM,2300,2,1500.0,https://chicago.craigslist.org/chc/apa/d/chicago-amazing-bedroom-bathroom/7507936149.html
2022-07-12 13:38, (Lakeview),3257 N. Sheffield Ave. Unit 304,1795,1,,https://chicago.craigslist.org/chc/apa/d/chicago-3257-sheffield-ave-unit-304/7507936004.html
2022-07-12 13:37, (Lakeview),RARE! Updated Lakeview One Bedroom With Granite Kitchen!,1450,1,,https://chicago.craigslist.org/chc/apa/d/chicago-rare-updated-lakeview-one/7507935275.html
2022-07-12 13:36, (Lakeview),611 W Briar Pl. Unit 202,1345,,,https://chicago.craigslist.org/chc/apa/d/chicago-611-briar-pl-unit-202/7507934623.html
2022-07-12 13:34, (Englewood),"$1,0000 Per Month…2 BEDROOM 1 BATH HARDWOOD FLOOR",1000,2,,https://chicago.craigslist.org/chc/apa/d/chicago-per-month2-bedroom-bath/7507934023.html
2022-07-12 13:34, (Hyde Park),Beautiful 3-Bed Apt in East Hyde Park with in-unit W/D,2695,3,,https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-bed-apt-in-east-hyde/7507933784.html
2022-07-12 13:28, (1936 W superior),special !!!UKRAINIAN VILLAGE - best place...,1950,2,,https://chicago.craigslist.org/chc/apa/d/chicago-special-ukrainian-village-best/7507930828.html
2022-07-12 13:21, (Avondale),LARGE SUNNY 2 BEDROOM IN OLD IRVING PARK,1395,2,,https://chicago.craigslist.org/chc/apa/d/chicago-large-sunny-bedroom-in-old/7507927403.html
2022-07-12 13:16, (Ukrainian village),Great location amazing apartment,1700,2,,https://chicago.craigslist.org/chc/apa/d/chicago-great-location-amazing-apartment/7507924513.html
2022-07-12 13:10, (Waukegan),Remodeled One bedroom Utilities Included (ex Electric),1000,1,700.0,https://chicago.craigslist.org/nch/apa/d/waukegan-remodeled-one-bedroom/7507921344.html
2022-07-12 13:05, (Chicago),Regents Park N2212,1700,,650.0,https://chicago.craigslist.org/chc/apa/d/chicago-regents-park-n2212/7507919042.html
2022-07-12 13:00, (Lincoln Park),--Duplex in Lincoln Park--OUTDOOR SPACE--3 BED 2 BATH--,3150,3,,https://chicago.craigslist.org/chc/apa/d/chicago-duplex-in-lincoln-park-outdoor/7507916307.html
2022-07-12 12:57, (Lincoln Square),Inexpensive AND a great location!,1250,1,,https://chicago.craigslist.org/chc/apa/d/chicago-inexpensive-and-great-location/7507914574.html
2022-07-12 12:50, (West Loop),1-year sublet West Loop – Spacious Duplex 3 BR & 2.5,4215,3,2400.0,https://chicago.craigslist.org/chc/apa/d/chicago-year-sublet-west-loop-spacious/7507910885.html
2022-07-12 12:50," (Chicago, IL)",Spacious Condo-Top Floor 3 Bd 1 Ba,1300,3,,https://chicago.craigslist.org/sox/apa/d/chicago-spacious-condo-top-floor-bd-ba/7507910855.html
2022-07-12 12:49, (Evanston),2 bed with Parking-Evanston North Just North of Chicago,1999,2,,https://chicago.craigslist.org/nch/apa/d/evanston-bed-with-parking-evanston/7507910269.html
2022-07-12 12:48, (Gold Coast),Beautifully Updated! Amazing Rooftop Deck with Incredible Lake Views!,1850,,,https://chicago.craigslist.org/nch/apa/d/chicago-beautifully-updated-amazing/7507909915.html
2022-07-12 12:39, (Ukrainian Village),Light and airy vintage 1bd + den with side yard,1875,1,700.0,https://chicago.craigslist.org/chc/apa/d/chicago-light-and-airy-vintage-1bd-den/7507905167.html
2022-07-12 12:32, (Off 35th King Drive),Exquisite 35th Bronzeville 2 Bedroom Apartment Home { Heat Included },1395,2,,https://chicago.craigslist.org/sox/apa/d/chicago-exquisite-35th-bronzeville/7507901565.html
2022-07-12 12:29, (East Rogers Park),Heat Included! Updated Kitchen & Bathroom! Location! Ready Now!,1595,2,,https://chicago.craigslist.org/chc/apa/d/chicago-heat-included-updated-kitchen/7507900098.html
2022-07-12 12:24, (Lincoln Park),"1 Bedroom Apt, Lincoln Park just east of Clark/Fullerton",1318,1,600.0,https://chicago.craigslist.org/chc/apa/d/chicago-bedroom-apt-lincoln-park-just/7507897938.html
2022-07-12 12:24, (LITTLE VILLAGE),Newly Remodeled 3 Bedroom Apt 2nd Floor,1450,3,,https://chicago.craigslist.org/chc/apa/d/chicago-newly-remodeled-bedroom-apt-2nd/7507897883.html
2022-07-12 12:18, (Logan Square),1br/1ba $1325/ 675sq,1325,1,675.0,https://chicago.craigslist.org/chc/apa/d/chicago-1br-1ba-sq/7507894514.html
2022-07-12 12:16, (Lincoln Square),Rare Lincoln Square Jr One bedroom!,1225,1,,https://chicago.craigslist.org/chc/apa/d/chicago-rare-lincoln-square-jr-one/7507893555.html
