date_time,town,title,price,beds,sqft,url
2022-07-12 13:14, (Fenway),SPRING IS RIGHT AROUND THE CORNER,1900,,350.0,https://boston.craigslist.org/gbs/apa/d/boston-spring-is-right-around-the-corner/7507892541.html
2022-07-12 13:13, (Back Bay),GORGEOUS on COMMONWEALTH by DARTMOUTH,2950,1,500.0,https://boston.craigslist.org/gbs/apa/d/boston-gorgeous-on-commonwealth-by/7507892005.html
2022-07-12 13:12, (Winter Hill),➤Amazing 4 Bed in Somerville! Great Kitchen! Avail. 9/1!,3750,4,,https://boston.craigslist.org/gbs/apa/d/somerville-amazing-bed-in-somerville/7507891368.html
2022-07-12 13:11, (Fenway),Great Fenway location close to Longwood and Back Bay,2400,1,500.0,https://boston.craigslist.org/gbs/apa/d/boston-great-fenway-location-close-to/7507891248.html
2022-07-12 13:11, (Cambridge),On Putnam Ave.! W&D in unit. 3 Bed close to Harvard Sq. and Charles,2800,3,,https://boston.craigslist.org/gbs/apa/d/cambridge-on-putnam-ave-wd-in-unit-bed/7507891173.html
2022-07-12 13:09, (Fenway),Fancy studio with charm,2300,,365.0,https://boston.craigslist.org/gbs/apa/d/boston-fancy-studio-with-charm/7507890298.html
2022-07-12 13:08, (Fenway),Stellar,3250,2,750.0,https://boston.craigslist.org/gbs/apa/d/boston-stellar/7507889759.html
2022-07-12 13:07, (Somerville/Davis/Tufts/Medford),*** BEAUTIFUL 1 Bedroom Apt. Recently Renovated ***,1700,1,,https://boston.craigslist.org/gbs/apa/d/medford-beautiful-bedroom-apt-recently/7507889112.html
2022-07-12 13:06, (Fenway),"2 bed with livingroom, very nice",3450,2,750.0,https://boston.craigslist.org/gbs/apa/d/boston-bed-with-livingroom-very-nice/7507888605.html
2022-07-12 13:05, (Fenway),"2 bed with livingroom, all updated",3450,2,750.0,https://boston.craigslist.org/gbs/apa/d/boston-bed-with-livingroom-all-updated/7507887953.html
2022-07-12 13:04, (Beacon Hill),Remarkable 2 bd in Beacon Hill! So much charm and space!  Recent reno!,3800,2,800.0,https://boston.craigslist.org/gbs/apa/d/boston-remarkable-bd-in-beacon-hill-so/7507887148.html
